n
50
c
-118.0 -106.0 -179.0 -163.0 -84.0 182.0 -131.0 141.0 -108.0 184.0 -166.0 -136.0 134.0 -108.0 -149.0 -94.0 -69.0 -201.0 -105.0 -73.0 185.0 -167.0 -108.0 -196.0 -162.0 -86.0 150.0 167.0 -71.0 -71.0 -109.0 -162.0 -165.0 168.0 -148.0 -101.0 -144.0 -90.0 -154.0 -76.0 -127.0 -147.0 -161.0 174.0 -89.0 -128.0 -74.0 -175.0 142.0 145.0
Q
8.0,17.0,1.0,3.0,17.0,-6.0,12.0,8.0,2.0,-5.0,-10.0,-2.0,6.0,7.0,1.0,15.0,9.0,8.0,15.0,3.0,-5.0,5.0,2.0,7.0,-4.0,14.0,2.0,-2.0,10.0,2.0,18.0,-3.0,1.0,0.0,10.0,14.0,0.0,13.0,2.0,20.0,-1.0,-3.0,-4.0,-6.0,8.0,1.0,8.0,1.0,2.0,-4.0
17.0,7.0,-4.0,9.0,11.0,4.0,12.0,0.0,0.0,8.0,-6.0,-3.0,-1.0,16.0,0.0,11.0,10.0,2.0,3.0,9.0,3.0,7.0,6.0,-3.0,-6.0,16.0,-4.0,-5.0,10.0,17.0,8.0,-1.0,0.0,-6.0,10.0,6.0,2.0,11.0,-7.0,7.0,-9.0,3.0,1.0,1.0,11.0,0.0,16.0,0.0,-5.0,-1.0
1.0,-4.0,-6.0,0.0,5.0,0.0,4.0,15.0,-7.0,11.0,1.0,1.0,6.0,6.0,-8.0,-6.0,4.0,-9.0,2.0,4.0,8.0,-13.0,7.0,-14.0,-4.0,-1.0,3.0,13.0,-3.0,0.0,5.0,-6.0,-7.0,3.0,3.0,1.0,-5.0,4.0,-5.0,-1.0,-5.0,1.0,-6.0,7.0,-4.0,3.0,5.0,-2.0,9.0,1.0
3.0,9.0,0.0,-9.0,1.0,16.0,-5.0,3.0,-4.0,6.0,-1.0,-3.0,4.0,-7.0,-13.0,0.0,-6.0,-2.0,1.0,-8.0,9.0,-14.0,-2.0,-6.0,-9.0,5.0,14.0,12.0,5.0,-2.0,3.0,-5.0,-10.0,-4.0,-1.0,0.0,-11.0,0.0,1.0,-5.0,-6.0,-9.0,-5.0,11.0,-1.0,7.0,4.0,-4.0,11.0,-5.0
17.0,11.0,5.0,1.0,5.0,2.0,16.0,-8.0,7.0,-4.0,1.0,-7.0,-2.0,13.0,0.0,10.0,15.0,6.0,9.0,7.0,-5.0,-1.0,15.0,0.0,-3.0,3.0,6.0,4.0,10.0,9.0,7.0,4.0,-2.0,2.0,11.0,8.0,-6.0,2.0,-4.0,6.0,-7.0,-7.0,-1.0,-6.0,10.0,-1.0,18.0,-1.0,7.0,7.0
-6.0,4.0,0.0,16.0,2.0,-10.0,-4.0,-6.0,8.0,-9.0,2.0,9.0,-4.0,-4.0,6.0,-4.0,-10.0,-1.0,-4.0,-9.0,-8.0,2.0,-3.0,10.0,7.0,7.0,2.0,-8.0,4.0,0.0,-2.0,15.0,4.0,4.0,-8.0,10.0,1.0,-6.0,3.0,-10.0,4.0,8.0,1.0,-14.0,1.0,9.0,-3.0,-6.0,-10.0,-13.0
12.0,12.0,4.0,-5.0,16.0,-4.0,13.0,3.0,-5.0,9.0,6.0,9.0,-2.0,14.0,8.0,11.0,11.0,1.0,8.0,15.0,-2.0,-4.0,6.0,0.0,-1.0,19.0,10.0,-4.0,0.0,9.0,6.0,1.0,-5.0,5.0,9.0,10.0,-1.0,11.0,2.0,6.0,2.0,1.0,-7.0,-5.0,9.0,0.0,11.0,-2.0,-1.0,-3.0
8.0,0.0,15.0,3.0,-8.0,-6.0,3.0,-4.0,4.0,-8.0,4.0,0.0,-7.0,3.0,5.0,0.0,-2.0,-1.0,5.0,1.0,-13.0,6.0,0.0,12.0,8.0,5.0,-7.0,-3.0,2.0,-1.0,-3.0,-8.0,17.0,-17.0,-4.0,-3.0,6.0,6.0,6.0,0.0,4.0,-1.0,3.0,-11.0,6.0,14.0,2.0,1.0,5.0,-11.0
2.0,0.0,-7.0,-4.0,7.0,8.0,-5.0,4.0,3.0,4.0,-11.0,-6.0,1.0,3.0,-13.0,0.0,-4.0,-7.0,-5.0,4.0,4.0,-7.0,-6.0,-17.0,-7.0,1.0,-4.0,-2.0,3.0,-2.0,8.0,-4.0,-4.0,-3.0,1.0,-1.0,-7.0,7.0,1.0,-8.0,-8.0,-5.0,-8.0,9.0,-4.0,0.0,-3.0,-11.0,9.0,-3.0
-5.0,8.0,11.0,6.0,-4.0,-9.0,9.0,-8.0,4.0,-14.0,13.0,5.0,3.0,2.0,11.0,-7.0,2.0,11.0,-2.0,6.0,-11.0,-5.0,2.0,-5.0,5.0,4.0,-14.0,-13.0,5.0,2.0,-3.0,3.0,-8.0,-8.0,-1.0,6.0,13.0,2.0,-2.0,-3.0,5.0,8.0,6.0,-2.0,-1.0,0.0,3.0,4.0,-11.0,-6.0
